V1.x	V2.x	V3	V4.x	V5.x	V6.x	V7.x	V8.x	V9.x	V1.y	V2.y	V4.y	V5.y	V6.y	V7.y	V8.y	V9.y	V10	V11	V12	V13	V14	V15	V16	Reviewed	Entry.Name	Protein.names	Gene.Names	Organism	Length	Gene.Ontology..molecular.function.	Gene.Ontology..GO.	Gene.Ontology..biological.process.	Gene.Ontology..cellular.component.	Gene.Ontology.IDs	Interacts.with	EC.number	Reactome	UniPathway	InterPro
ENA	HBXI01018162	HBXI01018162.1	46.5240648186538	-1.20059932363383	0.30622853673473	-3.92059909385208	8.83291048514522e-5	0.0174477408884797	ENA	HBXI01018162	sp	Q9ULG1	INO80_HUMAN	38.579	394	210	7	327	1481	99	469	8.16e-42	163	reviewed	INO80_HUMAN	Chromatin-remodeling ATPase INO80 (hINO80) (EC 3.6.4.-) (DNA helicase-related INO80 complex homolog 1) (DNA helicase-related protein INO80) (INO80 complex subunit A)	INO80 INO80A INOC1 KIAA1259	Homo sapiens (Human)	1556	actin binding [GO:0003779]; alpha-tubulin binding [GO:0043014]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent activity, acting on DNA [GO:0008094]; ATP-dependent chromatin remodeler activity [GO:0140658]; DNA binding [GO:0003677]; histone binding [GO:0042393]	cytosol [GO:0005829]; Ino80 complex [GO:0031011]; microtubule [GO:0005874]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; spindle [GO:0005819]; actin binding [GO:0003779]; alpha-tubulin binding [GO:0043014]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent activity, acting on DNA [GO:0008094]; ATP-dependent chromatin remodeler activity [GO:0140658]; DNA binding [GO:0003677]; histone binding [GO:0042393]; cell division [GO:0051301]; cellular response to ionizing radiation [GO:0071479]; cellular response to UV [GO:0034644]; chromatin remodeling [GO:0006338]; DNA repair [GO:0006281]; DNA-templated transcription [GO:0006351]; double-strand break repair [GO:0006302]; double-strand break repair via homologous recombination [GO:0000724]; mitotic sister chromatid segregation [GO:0000070]; positive regulation of cell growth [GO:0030307]; positive regulation of DNA repair [GO:0045739]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of nuclear cell cycle DNA replication [GO:0010571]; positive regulation of telomere maintenance in response to DNA damage [GO:1904507]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of cell cycle [GO:0051726]; regulation of chromosome organization [GO:0033044]; regulation of DNA repair [GO:0006282]; regulation of DNA replication [GO:0006275]; regulation of DNA strand elongation [GO:0060382]; regulation of embryonic development [GO:0045995]; regulation of G1/S transition of mitotic cell cycle [GO:2000045]; regulation of transcription from RNA polymerase II promoter in response to stress [GO:0043618]; spindle assembly [GO:0051225]; telomere maintenance [GO:0000723]; UV-damage excision repair [GO:0070914]	cell division [GO:0051301]; cellular response to ionizing radiation [GO:0071479]; cellular response to UV [GO:0034644]; chromatin remodeling [GO:0006338]; DNA repair [GO:0006281]; DNA-templated transcription [GO:0006351]; double-strand break repair [GO:0006302]; double-strand break repair via homologous recombination [GO:0000724]; mitotic sister chromatid segregation [GO:0000070]; positive regulation of cell growth [GO:0030307]; positive regulation of DNA repair [GO:0045739]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of nuclear cell cycle DNA replication [GO:0010571]; positive regulation of telomere maintenance in response to DNA damage [GO:1904507]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of cell cycle [GO:0051726]; regulation of chromosome organization [GO:0033044]; regulation of DNA repair [GO:0006282]; regulation of DNA replication [GO:0006275]; regulation of DNA strand elongation [GO:0060382]; regulation of embryonic development [GO:0045995]; regulation of G1/S transition of mitotic cell cycle [GO:2000045]; regulation of transcription from RNA polymerase II promoter in response to stress [GO:0043618]; spindle assembly [GO:0051225]; telomere maintenance [GO:0000723]; UV-damage excision repair [GO:0070914]	cytosol [GO:0005829]; Ino80 complex [GO:0031011]; microtubule [GO:0005874]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; spindle [GO:0005819]	GO:0000070; GO:0000723; GO:0000724; GO:0003677; GO:0003779; GO:0005524; GO:0005634; GO:0005654; GO:0005819; GO:0005829; GO:0005874; GO:0006275; GO:0006281; GO:0006282; GO:0006302; GO:0006338; GO:0006351; GO:0008094; GO:0010571; GO:0016604; GO:0016887; GO:0030307; GO:0031011; GO:0033044; GO:0034644; GO:0042393; GO:0043014; GO:0043618; GO:0045739; GO:0045893; GO:0045944; GO:0045995; GO:0051225; GO:0051301; GO:0051726; GO:0060382; GO:0070914; GO:0071479; GO:0140658; GO:1904507; GO:2000045	Q9H9F9; Q16531; Q9H8W4; P25490	3.6.4.-	R-HSA-5689603;R-HSA-5696394;		IPR020838;IPR031047;IPR014001;IPR001650;IPR027417;IPR038718;IPR000330;
ENA	HBXI01018384	HBXI01018384.1	1110.06901826059	-0.562379296523036	0.152505069547582	-3.68761050495814	2.2636979674873e-4	0.0284181042178681	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01018614	HBXI01018614.1	10.76100310197	-1.06127109242242	0.30025162267058503	-3.53460568500164	4.08384085522261e-4	0.0381299301919233	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01018935	HBXI01018935.1	26.3806315985345	1.20776048308517	0.346509193300828	3.48550776266601	4.91203970896724e-4	0.0417806267601476	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01019085	HBXI01019085.1	11.7235823512213	-0.959784206892071	0.25120406912223	-3.82073511088335	1.33054497286758e-4	0.0216673867237666	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01019216	HBXI01019216.1	40.5920481392628	0.715236788647715	0.199936756162198	3.57731515893697	3.47141533096437e-4	0.0351746029938755	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01019221	HBXI01019221.1	21.2330504322856	-0.922794289498196	0.252017337408978	-3.66163018380227	2.50615454867873e-4	0.0300450819394	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01019294	HBXI01019294.1	35.4509998073321	0.708131363984996	0.182265295284355	3.88516839083507	1.02258985431328e-4	0.018748131016186	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01019354	HBXI01019354.1	12.7836904636468	-0.96617771372524	0.274437053689589	-3.52058040536344	4.30603418474451e-4	0.039308851854771	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01019377	HBXI01019377.1	699.801363469982	0.809636328360795	0.118699267614604	6.82090416083734	9.04692845177268e-12	2.93952799254998e-8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01019812	HBXI01019812.1	189.976964799835	-0.486296904320463	0.113383604463712	-4.28895259257789	1.79517681510497e-5	0.00638637427843694	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01019995	HBXI01019995.1	104.470283231496	-2.65695744881059	0.69533289513855	-3.82113009090584	1.32841551793641e-4	0.0216673867237666	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01020408	HBXI01020408.1	23.085967074923	-1.24459603869889	0.363574178556904	-3.42322450851414	6.18829436214715e-4	0.0474221840601145	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01020666	HBXI01020666.1	70.8623407538802	-1.26381691070862	0.312072603013478	-4.04975284118112	5.12717552088647e-5	0.0126512141883039	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01021086	HBXI01021086.1	73.0739983294542	-1.67551483293262	0.461096275618967	-3.63376353600654	2.79316869388905e-4	0.0316589432099453	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01021905	HBXI01021905.1	65.0719888108002	-1.36733906050342	0.300913719482469	-4.54395719429162	5.52078736484826e-6	0.00331721518843262	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01022572	HBXI01022572.1	11.7910897484475	1.14346366948728	0.331035294733717	3.4542046956264	5.51918289412248e-4	0.0442424236667338	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01022647	HBXI01022647.1	23.1627764700261	1.13716723402654	0.29292629686679	3.88209336679553	1.03561097731679e-4	0.0187634229786119	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01022914	HBXI01022914.1	19.713132528082	0.96412071060926	0.27128295224254	3.55393032492249	3.79519745171771e-4	0.0368466799605214	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01023737	HBXI01023737.1	3904.0346255991	-0.532660567156575	0.147773223061019	-3.60458110152086	3.12656806889405e-4	0.0338628165648352	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01024040	HBXI01024040.1	2060.70009889453	-0.621013458060347	0.174306141839284	-3.56277438940128	3.66956032183461e-4	0.0361426164771083	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01024459	HBXI01024459.1	11.2509372271651	1.0130779724106	0.295838434341027	3.4244298739182	6.16090824773501e-4	0.0473987074152615	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01024732	HBXI01024732.1	150.954643635615	0.508769886578067	0.134505216956293	3.7825290207397	1.5524298691014e-4	0.0237931845786994	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01025144	HBXI01025144.1	835.546040290291	-0.370996849630847	0.0867615529708554	-4.27605127994275	1.90237421639935e-5	0.00657573862119657	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01025160	HBXI01025160.1	12.7435526744261	4.18825739150565	1.17611274272576	3.5611019584729	3.69301633337435e-4	0.0361426164771083	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01025412	HBXI01025412.1	3810.10770088525	-0.239869277539607	0.0630509460720467	-3.8043723763560102	1.42164184352439e-4	0.0225580774376487	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01025443	HBXI01025443.1	581.052745211491	-0.331927129836548	0.0926026872154267	-3.58442222161834	3.37825214474932e-4	0.0348833163200831	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01025798	HBXI01025798.1	323.217358536834	-0.813890520694799	0.182290783979241	-4.46479247567163	8.01463968920147e-6	0.00391012362453352	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01025972	HBXI01025972.1	66.2309570394385	0.686340552444801	0.185337908203012	3.70318495066324	2.12909543690961e-4	0.0275978333521544	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01026385	HBXI01026385.1	191.452198058323	-0.760973495813423	0.190526238626836	-3.99406140224006	6.49510314245334e-5	0.0147236435793903	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01026699	HBXI01026699.1	19.6437524079934	1.147091964167	0.336452740664636	3.40937024885281	6.51130433924435e-4	0.0486729986021612	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01026728	HBXI01026728.1	389.053570764195	0.679543802035552	0.196308307383179	3.4616151048011	5.36944456351941e-4	0.0434710945409982	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01026763	HBXI01026763.1	13.0048506901031	1.24724215147774	0.265846430797899	4.6915888535134	2.71091490801474e-6	0.00190951054398504	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01026981	HBXI01026981.1	14762.7198001703	0.257545888195999	0.0684621356674263	3.76187341638156	1.68645399806636e-4	0.025021133712833	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01027016	HBXI01027016.1	2251.8265654891	-0.663732227828716	0.147682102273867	-4.49433084719953	6.97890526281236e-6	0.00381343591686097	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01027048	HBXI01027048.1	7674.10724895386	0.287667761286498	0.0827717660506684	3.47543341180377	5.10028595737062e-4	0.0425646809914947	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01027683	HBXI01027683.1	70.8110957408597	0.528515546741378	0.147439703310264	3.5846216105657698	3.37567249791571e-4	0.0348833163200831	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01028122	HBXI01028122.1	84.5739871314403	0.785317143812762	0.224100945424357	3.50430089585605	4.57807762942499e-4	0.0402755139896959	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01028202	HBXI01028202.1	1089.57502576207	-0.8989899587356	0.25217269778748	-3.56497736124166	3.63887596291104e-4	0.0361426164771083	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01028603	HBXI01028603.1	24.9142841549803	-0.747765047200093	0.214331896012306	-3.4888183285476	4.85160762239951e-4	0.0414111475132237	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01028774	HBXI01028774.1	14.4743269987835	3.06157626152416	0.699837890425785	4.37469348746105	1.21603222291611e-5	0.00509093993145285	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01028830	HBXI01028830.1	21.5573232295576	-0.823174205760944	0.225352938731603	-3.65282214820082	2.59373885668082e-4	0.0303878952877187	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01029441	HBXI01029441.1	277.320740815464	-0.824441694076715	0.225210600400192	-3.66075883023138	2.51469376599859e-4	0.0300450819394	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01029520	HBXI01029520.1	927.607630595838	0.365604587477999	0.105128375592213	3.47769653453183	5.05742141454776e-4	0.042346862556171	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01029634	HBXI01029634.1	13.6609080601318	0.998669392581173	0.28042972033987	3.56121095642368	3.69148336622484e-4	0.0361426164771083	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01030341	HBXI01030341.1	308.196749737954	0.334678810773032	0.0849347991785818	3.94042034607446	8.13389562340369e-5	0.016517908537227	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01030400	HBXI01030400.1	114.074891182835	0.545824221571885	0.134415263391469	4.06073096016065	4.89193174016586e-5	0.0124412915773868	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01030472	HBXI01030472.1	52.3398832697747	1.30957888509784	0.333681299788979	3.9246397263677	8.6859632431822e-5	0.0172790398590291	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01030473	HBXI01030473.1	41.832388499828	1.30428047392753	0.357031017916737	3.65312930382899	2.59063690182086e-4	0.0303878952877187	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01030563	HBXI01030563.1	55.1413471507775	-0.782200346365691	0.213188340450895	-3.66905781390919	2.43446025678677e-4	0.0296626809988184	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01030649	HBXI01030649.1	2704.91430465084	-1.41021311164153	0.342286454672789	-4.11997931086591	3.78906420769656e-5	0.0107367099624834	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01030669	HBXI01030669.1	101.283125715146	-0.957967745457944	0.241971991639383	-3.95900260591163	7.52634157352152e-5	0.0158796032731728	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01030671	HBXI01030671.1	143.582991513667	-0.628270669971037	0.135382458340144	-4.64070956957013	3.47214840678388e-6	0.00228683201418693	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01031342	HBXI01031342.1	600.010177634571	-0.635773750545692	0.172888710110759	-3.67735840089494	2.35661817235669e-4	0.0290886178820458	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01031705	HBXI01031705.1	69.9503634709914	2.1128957150451	0.466002345470401	4.5340881555269	5.78528645034209e-6	0.00331721518843262	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01031798	HBXI01031798.1	262.90633331909	-0.619059723389128	0.164587615753903	-3.76127766693434	1.6904764387157e-4	0.025021133712833	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01031800	HBXI01031800.1	32.5135943210127	2.17353014918368	0.560216235891288	3.87980570703321	1.04539936535184e-4	0.0188554996623168	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01032074	HBXI01032074.1	176.560325964479	-0.471692561502365	0.119026627574681	-3.96291629120057	7.4039747761822e-5	0.0157578568839113	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01032176	HBXI01032176.1	539.066084628082	2.22332986708248	0.357708549584125	6.21547868975271	5.11684178877389e-10	1.31255071105927e-6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01032940	HBXI01032940.1	11.0700424844579	-1.26167462419374	0.364001173305464	-3.46612790485422	5.28012029040743e-4	0.0432088116488944	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01033150	HBXI01033150.1	20.7575366345129	0.748661427807707	0.208704384568853	3.58718591060898	3.34266004233546e-4	0.0348087079738411	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01033759	HBXI01033759.1	174.818015220659	0.558847208515006	0.145268107989971	3.84700548694134	1.1957029263209e-4	0.0203762829451147	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01033815	HBXI01033815.1	1832.86460658555	0.674356545802518	0.126680392087865	5.32329064260225	1.01906724751748e-7	1.76852210731264e-4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01033818	HBXI01033818.1	4210.08084428665	-0.318216473687353	0.0617127818237121	-5.15641110777288	2.51727900831745e-7	3.3117001037219e-4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01033820	HBXI01033820.1	4517.48711579483	-0.276242673450534	0.077708258149027	-3.55486894225273	3.78167537507159e-4	0.0367886815230019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01033823	HBXI01033823.1	6456.18515755404	-0.492372394493164	0.0874833892286013	-5.62818151919737	1.82119383496204e-8	3.69838938034916e-5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01034225	HBXI01034225.1	72.0483085427907	0.536387251330227	0.157072630948641	3.41489951553439	6.38055454243623e-4	0.0482231385677072	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01035046	HBXI01035046.1	197.105612106347	-0.509601704764182	0.121398958968016	-4.19774361408192	2.69587588127225e-5	0.00845874044317409	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01035131	HBXI01035131.1	94.9866485246113	0.616685038133904	0.154551798615596	3.99015115746232	6.60312000272781e-5	0.014899206606155	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
